step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
721,CASH_OUT,9871.068592726293,C2471080,854.5369367139962,0.0,C2850229,1614.4589257579999,11485.527518484292,0
494,CASH_IN,623.9605283334135,C2719131,182507.26174043206,181883.30121209865,C4338729,6959.735280122669,7583.695808456083,0
187,CASH_OUT,23528.334224082973,C5316093,3045.0450788573,0.0,C9150118,2194.4396229200242,25722.773847002998,0
498,CASH_IN,939.5260079749437,C1524370,3837.3830710164298,2897.857063041486,C6429024,14537.891534302504,15477.417542277448,0
442,CASH_OUT,44431.050554058034,C8414010,39539.7073831101,0.0,C3730086,1667.6816311719463,46098.73218522998,0
130,TRANSFER,1841.1808989051049,C5015488,4103.514502130858,2262.333603225753,C3983135,6342.42371482796,8183.604613733065,0
639,CASH_IN,1704.4025569220632,C6683899,2796.9813122080573,1092.578755285994,C3465579,1222.308538025645,2926.7110949477083,0
292,TRANSFER,8502.493096065531,C3440332,12633.307449188453,4130.814353122922,C6293432,79920.27190656056,88422.7650026261,0
114,TRANSFER,50037.684070071795,C9711307,1965.7201842649088,0.0,C5329582,8515.983633189437,58553.667703261235,0
199,TRANSFER,339910.2022854654,C9332362,3176.131212269292,0.0,C5497729,8365.296800907006,348275.4990863724,0
13,TRANSFER,3146.4472920651233,C5583523,196232.4136099942,193085.96631792907,C1437887,26661.074448687894,29807.521740753018,0
271,PAYMENT,1313.766459248678,C7558894,1561.900170266595,248.133711017917,C1004858,282233.45968873095,283547.2261479796,0
601,DEBIT,577.4711174601246,C2565404,4924.2974134075075,4346.826295947383,C4595971,9529.916556960345,10107.38767442047,0
215,PAYMENT,153.8919828671021,C1065858,581579.2068532808,581425.3148704136,C4238828,410.84599450003907,564.7379773671412,0
444,CASH_OUT,398.5872629669677,C9882185,7.2805121217647395,0.0,C5990742,86152.16581538909,86550.75307835605,0
512,CASH_OUT,4775.621001692854,C1691188,361666.6695225586,356891.04852086573,C8071075,536.6637615978899,5312.284763290744,0
447,DEBIT,24570.52874005832,C3751533,23229.711745397348,0.0,C2418656,3002.2604154892742,27572.789155547594,0
715,DEBIT,489.07670235478645,C5636498,20596.105724592926,20107.02902223814,C2286008,87995.34559636899,88484.42229872377,0
74,DEBIT,14389.636930864866,C7198787,19970.851256494956,5581.21432563009,C6600007,4144.569801705469,18534.206732570336,0
537,TRANSFER,531.76199772897,C1855352,3423.167683051284,2891.4056853223137,C9282848,2579.780252240012,3111.542249968982,0
101,PAYMENT,678.1156331500938,C3618251,1085.9692298842247,407.85359673413086,C2536765,14222.821809030873,14900.937442180966,0
176,CASH_OUT,351.04103134824624,C8448569,7690.5156680291575,7339.474636680911,C7161564,8261.586394409243,8612.62742575749,0
427,PAYMENT,42773.76902540413,C3879216,6466.744634694122,0.0,C9733551,2024.817314767845,44798.586340171976,0
117,PAYMENT,74073.17114871986,C5077103,12749.29650984706,0.0,C6413559,46872.85414170313,120946.02529042299,0
166,PAYMENT,693.5159241944295,C5875593,4414.03367201429,3720.5177478198602,C3278798,94461.8445442412,95155.36046843564,0
41,DEBIT,590.9422384681568,C3211988,43543.49768755583,42952.55544908767,C4230500,130072.08794332281,130663.03018179096,0
429,DEBIT,10354.149573124158,C4282530,41526.645336310496,31172.495763186336,C5426642,24428.890019733855,34783.03959285801,0
344,CASH_OUT,94472.34206423842,C8323345,447.8274314063771,0.0,C8090167,1993.9370661278253,96466.27913036624,1
424,CASH_OUT,75194.86323365942,C2206007,273.10513381812456,0.0,C2891690,658.1547925524708,75853.01802621188,0
366,CASH_OUT,1380.0572461880881,C3414710,1709.1350133820474,329.0777671939593,C5121018,78.74602008189319,1458.8032662699813,0
120,PAYMENT,2065.03833066938,C7411697,564.4515377368259,0.0,C5787634,63973.84475427995,66038.88308494932,0
609,DEBIT,253.89401222730598,C7367459,68204.45820872897,67950.56419650167,C9576631,11957.787024787265,12211.68103701457,0
657,TRANSFER,1349.2775307197978,C1475750,2223.552695031609,874.2751643118111,C2596756,3505.7806672952247,4855.058198015023,0
728,PAYMENT,3616.5058444101614,C9102127,22943.57909886362,19327.073254453462,C2974519,169.59221190656766,3786.098056316729,0
229,CASH_IN,200.4264740410592,C6766375,6172.576601625567,5972.150127584508,C3328025,760.3640609489338,960.790534989993,0
130,PAYMENT,1002.2717740552116,C4640261,49836.0837571304,48833.81198307519,C5352117,237.22386331363518,1239.4956373688467,0
352,DEBIT,4649.099655062275,C5452827,3388.791924623951,0.0,C2959459,144901.65391107192,149550.7535661342,0
318,CASH_IN,142.60104974994834,C9363514,352.35562003524296,209.75457028529462,C6133135,28894.141100956993,29036.74215070694,0
649,PAYMENT,7616.856483510353,C1575705,2025.1913018800433,0.0,C5355611,594.7338958307522,8211.590379341105,0
337,DEBIT,22943.47126235183,C4547890,32.8020686215161,0.0,C2342423,213232.6635951478,236176.13485749965,0
273,DEBIT,9321.326142347347,C7023455,396.3390946246849,0.0,C8682126,1911.636235409381,11232.962377756729,0
117,TRANSFER,1103.6907400557768,C8209483,15991.750027037146,14888.059286981368,C3473038,16294.118915484873,17397.80965554065,0
368,PAYMENT,31069.858710658737,C8860904,11947.389320865996,0.0,C6402828,16370.54011946777,47440.398830126505,0
94,DEBIT,47805.37915378685,C8395108,2586.0549547070545,0.0,C4379740,6715.578773547236,54520.957927334086,0
168,CASH_OUT,5628.385601512276,C7431337,5751.7245161685605,123.33891465628494,C3872848,4419.651830617019,10048.037432129295,0
715,DEBIT,4016.1412991416746,C9010927,334.80517245726713,0.0,C9871994,8673.166360752111,12689.307659893786,0
341,TRANSFER,863.1477661722221,C5244316,31305.766364485706,30442.618598313482,C1171622,4628.747189353703,5491.894955525925,0
661,DEBIT,1321.6635457679808,C7674472,5376.710121941355,4055.0465761733744,C5752989,13335.687220579632,14657.350766347612,0
695,PAYMENT,25446.93357083432,C9712584,23268.47640326735,0.0,C2405700,14437.315370061959,39884.24894089628,0
152,PAYMENT,120423.908597998,C7009968,20717.40694012398,0.0,C2947929,2839.9719304918935,123263.8805284899,0
586,CASH_IN,1299.9035790914327,C7014235,14282.588815865854,12982.685236774421,C2633450,73312.78992972139,74612.69350881282,0
274,PAYMENT,2116.253647994016,C7318932,1217.621038417972,0.0,C9722105,1519.180501368634,3635.43414936265,0
554,CASH_IN,816.9056516224317,C2624837,14124.292246000217,13307.386594377786,C1135723,17683.76489461981,18500.67054624224,0
496,CASH_OUT,1259.3796266590507,C5247321,19443.17903657166,18183.799409912608,C9848075,4110.272136970249,5369.6517636293,0
724,TRANSFER,240.80627382850568,C2613858,2110.5413362465893,1869.7350624180835,C5071529,1425.1234761408796,1665.9297499693853,0
101,CASH_OUT,7032.714118507207,C7088035,15311.71847660364,8279.004358096434,C8715034,4652.516754397425,11685.23087290463,0
557,CASH_IN,235.9860573129007,C3539956,444.61072510781264,208.62466779491194,C5480620,2161.0377374463983,2397.023794759299,0
82,DEBIT,995.7665843979262,C5575498,24295.439499033364,23299.672914635437,C1864560,30256.365317856886,31252.131902254812,0
529,DEBIT,2637.9113837394516,C8679883,14975.080711877728,12337.169328138276,C7032464,6706.924713976982,9344.836097716434,0
73,CASH_OUT,215.27544251527578,C5552789,159824.58396996633,159609.30852745107,C7603448,125296.45063291588,125511.72607543116,0
14,DEBIT,634.1410001714528,C1934379,379343.3395430162,378709.1985428448,C5542597,1208.5513511074946,1842.6923512789474,0
433,CASH_IN,313.96607479937455,C6338694,4878.429505046286,4564.463430246911,C2974678,100.10906001207695,414.0751348114515,0
157,TRANSFER,26882.249411891007,C3462908,22501.933671952036,0.0,C6470545,17845.69589006209,44727.94530195309,0
735,PAYMENT,51500.705096180136,C9602121,16179.312660016243,0.0,C1362796,254048.13595083533,305548.84104701545,0
132,CASH_IN,614.8507378133953,C7096762,4676.963943795878,4062.113205982482,C1380146,21538.374321556534,22153.22505936993,0
338,CASH_IN,749101.1834554956,C5197229,232.54972316430732,0.0,C1961783,1230.5073043709178,750331.6907598665,0
404,PAYMENT,460.3220875952766,C5780065,836.1221569425495,375.8000693472729,C2999363,1047.4977538786034,1507.81984147388,0
376,PAYMENT,1278.5449827636653,C9104736,2787.0965456113922,1508.551562847727,C5349023,465872.11701805494,467150.6620008186,1
559,TRANSFER,7989.050175942435,C2199609,13888.819257583626,5899.7690816411905,C9643512,3794.2388720675635,11783.28904801,0
107,TRANSFER,9648.72240600259,C9536296,128495.35438590494,118846.63197990235,C4737297,1064.4233078165798,10713.145713819169,0
620,TRANSFER,1574.9183006295461,C5695638,6603.851895161667,5028.933594532121,C4967112,87626.56117443874,89201.47947506829,0
265,DEBIT,26595.214902013424,C3226169,64903.00125214698,38307.78635013356,C1036196,6036.222633916308,32631.437535929734,0
205,CASH_IN,32775.18781106149,C5147804,146921.70086881434,114146.51305775285,C9628418,140.5120590247169,32915.69987008621,0
79,PAYMENT,2935.550037351345,C7412394,2577.2749781241823,0.0,C5590069,522193.9117194324,525129.4617567838,0
155,CASH_IN,2207.894002734053,C4572233,489.3418311318431,0.0,C5515288,26077.10435762078,28284.998360354835,0
247,CASH_IN,879.1140484716603,C2241724,8732.663564845347,7853.549516373686,C4152875,394.11971772307095,1273.2337661947313,0
531,TRANSFER,372.2274725130976,C8809810,557.3845388335151,185.15706632041747,C5833239,132135.58196555992,132507.80943807302,0
538,TRANSFER,601.2897853937152,C6852154,307046.3569073396,306445.0671219459,C3782103,996.584247685698,1597.874033079413,0
729,CASH_IN,8857.883361555425,C5816150,83460.29264666514,74602.40928510972,C2128628,883.5460354282685,9741.429396983693,0
154,TRANSFER,2985.1540937915784,C3632831,135676.99138349976,132691.83728970817,C2665449,1361.725540338471,4346.879634130049,0
154,DEBIT,1829.1183192950175,C9733012,254.73320169440697,0.0,C6514215,391999.1139014801,393828.2322207751,0
686,PAYMENT,951.4161521462673,C9497848,3916.5911314572777,2965.1749793110102,C6566397,484480.7161845103,485432.1323366566,0
92,CASH_IN,993.4628117043155,C9466274,9014.490994072863,8021.028182368547,C3488177,2708.4093293765,3701.8721410808157,0
433,PAYMENT,2723.583211972108,C5333626,18096.86437746543,15373.281165493321,C4148984,245545.63025601525,248269.21346798737,0
338,DEBIT,2325.6886780444293,C5374511,3936.193752468252,1610.5050744238229,C1722674,83.59555102581898,2409.2842290702483,0
480,TRANSFER,2974.762774684081,C9779743,44.97175602710506,0.0,C1034262,50418.50286396403,53393.26563864811,0
693,CASH_OUT,1225.0767137072205,C6999797,20431.743750757716,19206.667037050494,C9758421,124038.16020062297,125263.23691433019,0
131,DEBIT,779.283712379453,C7967881,277552.25896383834,276772.9752514589,C7068547,164865.0582323471,165644.34194472656,0
450,CASH_OUT,3031.6094872606986,C7084097,451315.857826859,448284.2483395983,C6227414,9450.234632010455,12481.844119271154,0
273,PAYMENT,10933.579117781552,C7013170,4763.60034521696,0.0,C6343101,25138.493643216632,36072.072760998184,0
588,CASH_IN,1077.949283357552,C8282814,9481.17900090718,8403.229717549628,C1971922,1930.9575746167372,3008.9068579742893,0
177,TRANSFER,25.160712330455006,C2380686,1083.2345125709949,1058.0738002405399,C1189725,8521.056999932072,8546.217712262527,0
696,DEBIT,193.45652913796488,C4707637,9499.002157565768,9305.545628427804,C8352473,5834.642924828399,6028.099453966364,0
643,TRANSFER,25552.801033482076,C8454627,3436.7776937656936,0.0,C9165242,5200.772532724751,30753.573566206825,0
49,CASH_OUT,21752.327288501132,C7326392,2873.7550700355737,0.0,C9674376,78379.14930700354,100131.47659550468,0
567,CASH_OUT,10867.321774523665,C1685799,406.2704076808823,0.0,C5794669,12455.267079173651,23322.588853697314,0
666,CASH_IN,8310.937993311802,C4764087,176647.1596878692,168336.2216945574,C1349241,239508.5962289376,247819.53422224938,0
355,CASH_OUT,22820.54555170863,C4458332,4979.95390106299,0.0,C6274140,13305.753458769326,36126.29901047796,0
712,CASH_IN,1500.689378107353,C3881777,3112.622120004669,1611.932741897316,C6594847,648634.8260091357,650135.515387243,0
308,DEBIT,3935.6451280658594,C5392505,12692.34798857438,8756.702860508522,C1316062,94317.31358793695,98252.95871600282,0
630,CASH_IN,636.8144416732647,C8977409,2546.3219121483235,1909.5074704750587,C8460388,6811.71230093185,7448.526742605115,0
46,CASH_OUT,2099.24196951665,C3731188,122.19051246727587,0.0,C3128351,11489.566429492561,13588.808399009211,0
302,PAYMENT,132258.79067983766,C9073480,110306.6687431836,0.0,C6966599,1510.2443698748834,133769.03504971255,0
408,CASH_IN,570.6356488644853,C9543947,8681.475477405707,8110.839828541222,C2095063,11163.597659108684,11734.233307973169,0
189,TRANSFER,289.93925756487863,C2088452,39133.29159433092,38843.35233676604,C2729843,1135.65161518757,1425.5908727524488,0
129,PAYMENT,2023.8018471303412,C2929639,11934.913414974671,9911.111567844331,C9139053,115929.70254902782,117953.50439615815,0
561,CASH_IN,1339.7421145721441,C2426490,54040.35180813229,52700.609693560145,C5761872,4075.6421568785227,5415.384271450666,0
537,TRANSFER,5074.374962454583,C6714752,32991.7789552436,27917.40399278902,C1481812,16502.982922567207,21577.35788502179,0
266,PAYMENT,14555.720841664253,C2729993,95.98054421982111,0.0,C4145726,84.5557964066917,14640.276638070945,0
118,CASH_IN,1409.4313352476752,C3489171,19862.95423556351,18453.522900315835,C5366813,4749.243867051411,6158.675202299086,0
464,DEBIT,201502.6028255888,C6568204,1358.0456411144608,0.0,C2757701,3853.26930776652,205355.87213335533,0
144,TRANSFER,34940.22710325805,C4403121,1345.9548218692312,0.0,C5090597,51115.69146093609,86055.91856419414,0
442,DEBIT,647.3882574374411,C2558772,275.9644953329482,0.0,C2848263,23039.783234612303,23687.171492049743,0
200,CASH_OUT,2544.83893592552,C2718520,301588.53161133465,299043.69267540914,C4026989,62107.09943323563,64651.93836916115,0
157,CASH_IN,8576.711279717496,C7800304,6169.300257946365,0.0,C4126880,19639.49194345823,28216.203223175726,0
487,CASH_IN,568.0291401733435,C6369251,3524.789666316576,2956.7605261432327,C8460558,94950.6659337099,95518.69507388324,0
134,TRANSFER,47.971597004641225,C8755880,1752.7045154212005,1704.7329184165594,C2529288,18737.07328645753,18785.04488346217,0
148,CASH_IN,141316.52731127018,C1542961,885980.3834461597,744663.8561348894,C5420030,516.7406123551502,141833.26792362533,0
336,CASH_OUT,325.7044430702574,C8621126,61487.60761813802,61161.90317506776,C9636794,6764.026600510681,7089.731043580939,0
71,CASH_IN,16396.92016860447,C4340891,66.37036563885874,0.0,C9082054,7497.966508787812,23894.886677392282,0
233,PAYMENT,12098.764772800969,C7725899,124019.91910704668,111921.15433424572,C2017339,11.817986406671789,12110.58275920764,0
334,DEBIT,583.0658669009476,C4595115,1290.0246349734643,706.9587680725167,C1217691,1060.9565302209733,1644.022397121921,0
666,CASH_OUT,150212.81105881615,C8481494,30180.674570824372,0.0,C8848590,480927.4789759475,631140.2900347636,0
90,CASH_OUT,3392.011273399667,C3502247,3338.511234607439,0.0,C4053477,4679.283222722085,8071.294496121753,0
334,DEBIT,3926.629047705196,C8748183,252.06510980241947,0.0,C3954631,6563.694538172179,10490.323585877375,0
199,DEBIT,137.48129641729562,C7289502,2891.640185470945,2754.1588890536495,C2232623,103.88758171483101,241.36887813212664,0
161,CASH_OUT,43.642065064431435,C3543997,13125.91006112488,13082.267996060447,C4550391,547.5926310615041,591.2346961259356,0
538,DEBIT,1835.0936981270513,C6625629,13558.605844009753,11723.512145882702,C4023457,21347.049145066037,23182.142843193087,0
121,TRANSFER,39915.69631100617,C3277890,4021.6246121147487,0.0,C9896896,3198.7107883687636,43114.407099374934,0
301,DEBIT,71.97699237721471,C8423695,9014.816299066744,8942.83930668953,C2041101,882.0137387600824,953.9907311372972,0
724,PAYMENT,3986.6541377103385,C1421723,10557.367851722927,6570.713714012589,C3673750,108528.04539624568,112514.69953395602,0
575,PAYMENT,3509.428547692135,C5220935,50268.81229326709,46759.38374557495,C9402691,1993.6364572280852,5503.06500492022,0
436,TRANSFER,35669.62151465651,C9013556,111451.7694297683,75782.1479151118,C4086977,600.7213994017909,36270.342914058296,0
68,DEBIT,22764.553605577996,C1938310,8133.431666193368,0.0,C1044235,8786.043978881089,31550.597584459087,0
459,PAYMENT,3946.4158486302686,C5646577,574.0983461026041,0.0,C2370134,1587.7621345346752,5534.177983164944,0
514,CASH_IN,2472.222749105753,C1087633,29156.46799396263,26684.245244856877,C9775274,1583.7218644692825,4055.9446135750354,0
398,DEBIT,706.4708784305244,C6123092,31758.525361850527,31052.05448342,C8515636,7170.906478118603,7877.377356549128,0
620,TRANSFER,301.6083433913899,C7945022,48209.848791151824,47908.240447760436,C9451665,2236.9401132346293,2538.5484566260193,0
286,DEBIT,851.6711018451853,C6852592,1189.8770643206415,338.2059624754562,C1274354,288.92308361540256,1140.5941854605878,0
561,CASH_OUT,325.83011472621627,C3530808,40664.69200264722,40338.861887921004,C5825246,24763.663724207963,25089.49383893418,0
140,CASH_OUT,2415.8203199059176,C8621127,15256.125897668673,12840.305577762756,C7245689,45791.13351254254,48206.95383244846,0
730,PAYMENT,2780.9155179600402,C2792946,25834.191348881923,23053.275830921884,C9035318,4908.939574728926,7689.855092688967,0
556,CASH_OUT,1720.9613802928218,C8879155,1753.7706540135937,32.8092737207719,C7703065,28010.35376576523,29731.315146058052,0
590,TRANSFER,3709.693301846101,C6969128,190.3384692110918,0.0,C1686347,3874.5692795556083,7584.262581401709,0
728,PAYMENT,1189.8958252765324,C9014333,530.7775522823833,0.0,C6886584,177.69900452855538,1367.5948298050878,0
610,TRANSFER,16047.724508059888,C6341607,47403.7253722379,31356.000864178015,C5147874,48671.412397649874,64719.13690570976,0
282,TRANSFER,4709.9402851097475,C1163989,248487.6634589193,243777.72317380956,C1917455,6645.054013284988,11354.994298394737,0
661,CASH_OUT,1132.24344708753,C1028039,38584.22818314823,37451.9847360607,C2471972,10959.86242640606,12092.10587349359,0
578,CASH_OUT,289.1460436933626,C3157211,698.6305580861451,409.4845143927825,C1537929,6550.821643257136,6839.967686950499,0
457,TRANSFER,2532.1932982570993,C4533745,7423.4919356771725,4891.298637420074,C5203725,5635.542850275991,8167.736148533091,0
87,CASH_OUT,29210.901699572216,C1899383,14530.030451214703,0.0,C7011908,10765.462069818053,39976.36376939027,0
79,CASH_OUT,9690.377206001107,C8863700,8856.496637209635,0.0,C6279497,11186.257909434744,20876.63511543585,0
205,CASH_OUT,13579.810762639408,C1346125,11132.345989583348,0.0,C1273560,101423.75194510067,115003.56270774007,0
337,DEBIT,12684.014132359986,C1032611,964.4438836688424,0.0,C8898092,19463.54855374036,32147.562686100344,0
254,TRANSFER,33905.19699655195,C4255042,410.8493566515878,0.0,C7104818,85227.6232533963,119132.82024994826,0
304,CASH_IN,16717.673212718066,C1046827,1137.2938731016025,0.0,C4006140,165063.2396379515,181780.91285066959,0
380,TRANSFER,4016.4019298172157,C4858360,672.3962348071925,0.0,C7504659,322.8649462285414,4339.266876045757,0
130,PAYMENT,1320.610030635632,C9316793,10181.266967027397,8860.656936391766,C7384928,104125.3496811126,105445.95971174823,0
596,CASH_OUT,17187.729263077224,C9926726,12872.20566098588,0.0,C9396977,29917.39040525654,47105.11966833376,0
276,CASH_OUT,23.612999885248502,C9893990,516.7092270934262,493.0962272081777,C2144708,21521.71706134945,21545.330061234697,0
699,CASH_IN,37600.95309373607,C9757237,6848.219449245293,0.0,C6068764,58637.76779468916,96238.72088842523,0
558,PAYMENT,11849.25557513681,C2282232,324788.0847499784,312938.8291748416,C1786449,4771.433750329278,16620.68932546609,0
183,DEBIT,78999.78756230988,C6879917,10770.513389172262,0.0,C1187386,27042.674699935564,106042.46226224545,0
268,TRANSFER,317.60802480537063,C8854360,3423.2700869526443,3105.662062147274,C4344161,976.9635168069439,1294.5715416123144,0
322,DEBIT,30456.63673171761,C4575893,45948.44630372477,15491.809572007161,C2854553,481.0133964522049,30937.650128169815,0
512,PAYMENT,11238.730722612228,C9017032,940600.7653422477,929362.0346196354,C2711184,23467.568797168304,34706.29951978053,0
612,CASH_IN,884.5318160342239,C3854521,12274.80907449905,11390.277258464826,C2597609,7051.996073496229,7936.527889530453,0
78,PAYMENT,2269.453944095538,C8072718,2473.728717597292,204.27477350175377,C9178559,8056.043958080161,10325.497902175699,0
339,CASH_IN,1973.2911193529305,C3863879,10247.935150585861,8274.64403123293,C2006450,1643.7017573808837,3616.9928767338142,0
674,DEBIT,1436.6442738899398,C4612768,128861.37620768776,127424.73193379783,C2940957,17718.313279299025,19154.957553188964,0
556,DEBIT,200.87906276772443,C3048994,6983.735409944431,6782.856347176707,C8659825,3454.110998750003,3654.9900615177276,0
509,PAYMENT,31215.571358746907,C6430045,8664.57946651286,0.0,C1694643,7382.570739751813,38598.14209849872,0
238,PAYMENT,449.14013786753776,C8201800,138111.47765216176,137662.33751429422,C8791166,3061.4123644142733,3510.552502281811,0
134,CASH_OUT,365.21805746364333,C7459821,10159.483810700809,9794.265753237165,C1391749,1629.2575217675856,1994.475579231229,0
192,CASH_IN,32804.74788985537,C6870681,252837.96964259987,220033.22175274452,C2423752,5356.001799723162,38160.74968957853,0
356,CASH_OUT,180.29488702935507,C3802176,495.47755246797135,315.18266543861625,C8775377,86783.52025470266,86963.81514173202,0
278,TRANSFER,1627.3848587784557,C4241624,20242.784280115302,18615.399421336846,C1360448,3146.582052545287,4773.966911323742,0
18,TRANSFER,408.08185740397306,C6451165,420787.33857519046,420379.2567177865,C5658300,6290.231918996084,6698.313776400057,0
524,PAYMENT,78704.84078680191,C6130106,1109132.286435169,1030427.445648367,C9920099,4768.509530267679,83473.35031706959,0
180,DEBIT,29363.563111052867,C4744390,3560.088384225191,0.0,C6161201,2266.023868982352,31629.58698003522,0
123,TRANSFER,576.3087212095397,C9291101,4767.480595843753,4191.171874634213,C8044815,94701.23447349844,95277.54319470798,0
246,TRANSFER,405.822471553062,C4356428,394360.4263380191,393954.60386646603,C9924098,532.0179668953333,937.8404384483953,0
734,CASH_OUT,13828.387792364983,C6778043,4069.1394288535507,0.0,C1769837,6831.145610836521,20659.533403201505,0
373,CASH_OUT,7091.836575642456,C4194724,2886.6495493784046,0.0,C8916009,1499.6383655150562,8591.474941157512,0
51,TRANSFER,1468.26618223333,C8738814,3004.172651626172,1535.906469392842,C3183932,25196.39611905354,26664.66230128687,0
71,PAYMENT,1220.3409710123342,C5567146,1386.6753559131803,166.3343849008461,C4527623,10591.707999015864,11812.048970028198,0
480,CASH_OUT,1867.302886964861,C2041348,958.6969157283097,0.0,C1576081,86212.59693202916,88079.89981899402,0
560,TRANSFER,18103.590688738714,C8419171,5564.0923620192725,0.0,C1405501,35210.86502548001,53314.455714218726,0
19,DEBIT,68969.17679464773,C4970850,312.30076367246255,0.0,C4735452,9539.503686986582,78508.68048163432,0
84,CASH_OUT,114169.87132073128,C8778989,2430.3331804432883,0.0,C8498724,35907.034044843174,150076.90536557446,0
155,TRANSFER,686.1611666191845,C2151916,189256.47964494282,188570.31847832364,C5212523,43110.2103163405,43796.37148295968,0
565,CASH_IN,3347.740468936371,C4117654,48060.88332007241,44713.14285113604,C8595868,1306.3579545859554,4654.098423522327,0
619,CASH_OUT,43784.128610599895,C8245409,2648.0854172056747,0.0,C4817283,38035.12116815145,81819.24977875134,0
357,CASH_IN,522.6258125440304,C7390174,13719.226777170064,13196.600964626034,C4750601,14684.16791367669,15206.793726220722,0
647,CASH_OUT,761.9214094893509,C6352582,6759.652956658853,5997.731547169502,C9253525,21567.42740895848,22329.34881844783,0
443,CASH_OUT,14672.645045497378,C1615171,1808.7264598847232,0.0,C7791944,3586.276925380193,18258.92197087757,0
69,CASH_IN,1167.5151701090228,C1523627,81.42156863631651,0.0,C5613591,1467.4745913802324,2634.989761489255,0
523,PAYMENT,155.8950045441714,C2088543,1368.6987150369612,1212.8037104927898,C5505969,1024.100937595713,1179.9959421398844,0
143,TRANSFER,570.3015683019586,C6308343,4443.418778815254,3873.1172105132955,C6864353,8.876886013480796,579.1784543154394,0
192,PAYMENT,21603.232717130475,C9697603,1209231.090658748,1187627.8579416175,C9926272,1961.221848825326,23564.454565955803,0
387,PAYMENT,4905.276655146236,C5743654,28502.88482356817,23597.60816842193,C4133831,1065026.2525853438,1069931.52924049,0
378,TRANSFER,131.0426423684743,C6971308,6693.519152901355,6562.476510532881,C7129669,41974.82604697037,42105.868689338844,0
581,DEBIT,881.942261144015,C6724423,22472.832652715108,21590.89039157109,C9890164,15320.108842072947,16202.051103216962,0
535,PAYMENT,114170.53008330746,C8741469,13517.081055036362,0.0,C1074165,55385.845835214466,169556.37591852192,0
693,PAYMENT,2594.174814125612,C9658697,2023.809581838931,0.0,C7409332,4817.156305652152,7411.331119777764,0
293,PAYMENT,1832.0742579763917,C5985925,7268.795763791803,5436.721505815412,C4966918,3700.315430032564,5532.389688008956,0
9,DEBIT,3030.3029372989645,C9064911,4033.2754563591693,1002.9725190602048,C1062560,4534.769169866907,7565.072107165872,0
271,CASH_OUT,4492.937784513608,C4342543,394.0566916348191,0.0,C1495487,1859.3808248880448,6352.318609401653,0
387,CASH_IN,1364.260405589377,C7402167,2659.2157404371983,1294.9553348478214,C4378485,2192.060288862685,3556.3206944520616,0
93,CASH_IN,43524.45996494443,C1696267,6718.8175116884,0.0,C5888737,7850.919123705857,51375.37908865028,0
529,DEBIT,1162.202353732252,C7824917,19940.229873800752,18778.0275200685,C5248114,9218.122311773066,10380.324665505319,0
154,PAYMENT,21753.578105444314,C7140309,8728.025469971753,0.0,C2361538,114968.55437774085,136722.13248318515,0
405,CASH_IN,114106.74006605573,C5889343,56424.98484577324,0.0,C6324608,62899.622669323355,177006.36273537908,0
149,DEBIT,6345.15278768385,C8133730,5460.395445628618,0.0,C5740861,415.2597305643579,6760.412518248208,0
267,TRANSFER,366.7626936805595,C4014767,109436.67238212939,109069.90968844882,C3252116,4496.6744543592795,4863.437148039839,0
422,CASH_IN,4343.70970429512,C1908273,12234.31349422394,7890.603789928819,C5239879,887.8117816828575,5231.521485977977,0
618,TRANSFER,965.3284115512934,C5013262,20867.833239696505,19902.50482814521,C6623211,43.9632544468149,1009.2916659981082,0
472,PAYMENT,17964.597983649735,C1752598,14530.995257606912,0.0,C7144825,9647.896351885709,27612.494335535444,0
547,CASH_IN,4511.9944518314,C8616658,3151.4889280686975,0.0,C8376218,25705.05487002491,30217.04932185631,0
631,DEBIT,2349.3464332798926,C1120963,30223.44367324606,27874.097239966166,C4571542,9345.598773610676,11694.945206890568,0
526,CASH_OUT,396.7372237038093,C9284891,2536.3714619402385,2139.634238236429,C7173831,19415.199949528826,19811.937173232636,0
503,CASH_IN,72.10477409654021,C1580433,1219.9660824250625,1147.8613083285222,C5161852,4148.634459747923,4220.739233844463,0
14,CASH_IN,588.1125574216957,C7967399,14087.413650134282,13499.301092712587,C6302007,1037.4482864680895,1625.5608438897852,0
652,CASH_IN,10960.933723379778,C1903720,7172.942579705179,0.0,C2549309,3889.2698838652223,14850.203607245,0
364,CASH_IN,31748.481086531916,C1908926,1730.2221115663622,0.0,C2590347,125188.17222992894,156936.65331646084,0
119,DEBIT,1603.2628161979994,C7984623,9958.788346842402,8355.525530644403,C8489955,17141.18178667479,18744.44460287279,0
238,DEBIT,450.6201244218807,C7736767,32660.08853137194,32209.46840695006,C6362533,387.0411210279296,837.6612454498103,0
546,CASH_OUT,4356.63175558769,C1754648,5555.450787622478,1198.8190320347876,C7867346,10510.568446737432,14867.200202325123,0
169,DEBIT,11813.594166430574,C5778503,199566.6830636339,187753.0888972033,C7543377,103524.51596737307,115338.11013380364,0
522,DEBIT,14106.399298329665,C7873194,82105.8875140949,67999.48821576523,C4604914,37148.51525375571,51254.91455208537,0
634,PAYMENT,4398.772984486716,C2094516,3522.2869303005637,0.0,C9610987,106257.52660824265,110656.29959272937,0
